"Data
wyliczenia","Stawka","Wartość
obrotów
(w mln PLN)","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15"
2006-02-13,0.0427,2892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-14,0.0426,2926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-15,0.0421,3473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-16,0.0421,3669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-17,0.0426,3230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-20,0.0421,3528.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-21,0.041,3847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-22,0.0387,5195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-23,0.0398,5126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-24,0.043,3331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-27,0.0351,3652.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-02-28,0.0415,3750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-01,0.0406,5794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-02,0.0406,4320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-03,0.0408,3045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-06,0.0405,3701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-07,0.0403,4280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-08,0.0399,2722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-09,0.0405,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-10,0.0404,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-13,0.0404,4035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-14,0.0408,3280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-15,0.0405,2890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-16,0.0407,3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-17,0.0403,3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-20,0.0405,5619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-21,0.0402,4230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-22,0.04,3255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-23,0.0406,6284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-24,0.0406,3128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-27,0.0407,3185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-28,0.0434,3270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-29,0.0291,3466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-30,0.028,3810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-03-31,0.0406,4741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-03,0.0406,5262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-04,0.0405,6337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-05,0.0406,2603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-06,0.0406,4491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-07,0.0406,3060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-10,0.0398,4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-11,0.0382,3069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-12,0.0377,3633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-13,0.0391,3848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-14,0.0399,3097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-18,0.0399,3782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-19,0.0403,3743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-20,0.0403,1877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-21,0.0401,2935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-24,0.0399,2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-25,0.0392,4807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-26,0.0388,3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-27,0.039,4819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-04-28,0.042,4203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-02,0.0411,4049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-04,0.0406,3235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-05,0.0395,4591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-08,0.04,2765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-09,0.0399,2735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-10,0.0398,2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-11,0.04,2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-12,0.0399,3792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-15,0.0405,2905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-16,0.0407,2660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-17,0.0408,2989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-18,0.0405,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-19,0.04,2410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-22,0.04,2140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-23,0.04,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-24,0.0398,4105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-25,0.0396,4135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-26,0.0379,2860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-29,0.0392,3830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-30,0.0459,3459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-05-31,0.0402,6402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-01,0.0403,3259.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-02,0.0402,2684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-05,0.0404,1295.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-06,0.0396,2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-07,0.0393,5309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-08,0.0395,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-09,0.0401,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-12,0.04,3470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-13,0.04,4823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-14,0.04,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-16,0.0385,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-19,0.0399,2510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-20,0.0401,3150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-21,0.0401,4595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-22,0.0402,3199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-23,0.0386,3025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-26,0.0376,3516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-27,0.0341,4495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-28,0.0275,6869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-29,0.0281,5133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-06-30,0.0402,4549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-03,0.0402,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-04,0.0402,3711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-05,0.0401,5522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-06,0.0395,3641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-07,0.0393,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-10,0.04,5139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-11,0.0398,4483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-12,0.0397,2903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-13,0.0401,2606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-14,0.0397,4735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-17,0.04,4438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-18,0.0401,3936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-19,0.0403,5404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-20,0.0402,4925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-21,0.0389,3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-24,0.0389,3708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-25,0.0376,3431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-26,0.0374,1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-27,0.0348,2582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-28,0.0395,3295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-07-31,0.0408,2895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-01,0.0408,3051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-02,0.0409,4171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-03,0.0404,3025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-04,0.0395,3225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-07,0.0384,2930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-08,0.0396,4680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-09,0.0401,3743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-10,0.04,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-11,0.0404,3303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-14,0.0402,3589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-16,0.04,3756.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-17,0.0405,4022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-18,0.0402,4705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-21,0.0402,4619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-22,0.0396,3256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-23,0.0399,3068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-24,0.0395,3107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-25,0.0381,4970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-28,0.0393,4655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-29,0.0332,6133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-30,0.0263,5407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-08-31,0.0402,2990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-01,0.04,1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-04,0.0402,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-05,0.0403,4025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-06,0.0402,2713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-07,0.0403,3131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-08,0.0403,3976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-11,0.0403,2498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-12,0.0401,4310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-13,0.0401,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-14,0.0402,2084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-15,0.04,4626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-18,0.0405,3217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-19,0.0404,5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-20,0.04,5861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-21,0.0397,6795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-22,0.0396,5655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-25,0.0381,5734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-26,0.0343,6447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-27,0.0323,4218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-28,0.0304,4410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-09-29,0.034,5111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-02,0.0406,2175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-03,0.0407,3979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-04,0.0407,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-05,0.0408,4848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-06,0.0399,5104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-09,0.0399,4548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-10,0.04,5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-11,0.0401,4024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-12,0.0403,5026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-13,0.0397,3737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-16,0.0399,2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-17,0.0404,1971.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-18,0.0402,3363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-19,0.0401,4225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-20,0.0393,6874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-23,0.0383,4780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-24,0.0382,5484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-25,0.0382,5810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-26,0.0386,7639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-27,0.039,6803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-30,0.0432,4815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-10-31,0.0404,3194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-02,0.041,4265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-03,0.0394,2303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-06,0.0399,5390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-07,0.0399,5431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-08,0.0399,2047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-09,0.0401,3330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-10,0.0399,4061.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-13,0.0395,6087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-14,0.0395,4135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-15,0.0395,2888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-16,0.04,3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-17,0.0394,4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-20,0.04,3885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-21,0.0401,3124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-22,0.0399,2591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-23,0.0397,5253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-24,0.0394,5691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-27,0.0346,5438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-28,0.0302,4104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-29,0.0272,5005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-11-30,0.04,5376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-01,0.0397,2159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-04,0.0402,4739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-05,0.0404,3139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-06,0.0405,4903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-07,0.0404,3813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-08,0.04,8097.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-11,0.04,4775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-12,0.04,6387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-13,0.04,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-14,0.0401,3017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-15,0.0392,4341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-18,0.0397,4767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-19,0.0395,3785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-20,0.0379,7007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-21,0.0394,7187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-22,0.0343,4836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-27,0.0321,4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-28,0.0332,6880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006-12-29,0.0511,2180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-02,0.041,10565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-03,0.0403,7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-04,0.0402,5247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-05,0.0404,5178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-08,0.0404,5731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-09,0.0401,4591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-10,0.04,3317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-11,0.0401,3117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-12,0.0397,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-15,0.0399,6582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-16,0.0402,5091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-17,0.0401,3005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-18,0.0402,3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-19,0.0399,5476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-22,0.0399,5744.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-23,0.0396,4124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-24,0.0398,5207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-25,0.0398,7610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-26,0.0318,5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-29,0.0282,5945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-30,0.0269,7420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-01-31,0.0401,6090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-01,0.0401,7745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-02,0.0402,7418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-05,0.0402,7534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-06,0.0401,5899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-07,0.04,5595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-08,0.0399,4960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-09,0.0397,4032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-12,0.0397,5922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-13,0.0396,3810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-14,0.0398,4423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-15,0.0399,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-16,0.04,5940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-19,0.0401,5780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-20,0.0398,5888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-21,0.0395,4790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-22,0.0385,4772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-23,0.0376,6526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-26,0.0304,2915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-27,0.0425,5387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-02-28,0.0402,5610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-01,0.0401,4345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-02,0.0401,3926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-05,0.0402,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-06,0.0399,3207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-07,0.0399,3829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-08,0.0399,4969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-09,0.0401,5047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-12,0.0402,3200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007-03-13,0.0401,4679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
